"id","political_party","tweet","nrc_lexicon","robertuito_transformer","gemini_llm"
"1343492454675263489","ciudadanos","⚽♥️ Cs y el F.C. Barcelona han llegado a un acuerdo para que el equipo azulgrana luzca en su camiseta el corazón tribandera a partir del 1 de enero.  ✅ Se defenderán así los valores de la igualdad, la libertad y la unión.  🗞 Más info aquí  https://t.co/ocxPc8D2Px #28deDiciembre  https://t.co/VHVkfCbHwz","positive","neutral","positive"
"1343473883505184770","ciudadanos","📺 @Begonavillacis ""La única forma de perimetrar Barajas es adoptar un criterio objetivo: hacer una PCR sistemática"" #LaHoraVillacís   ✅ Así se protegería nuestro país y se ofrecería seguridad a los españoles frente a la #COVID19  https://t.co/v9gS3No5ob","positive","neutral","neutral"
"1343471097308733440","ciudadanos","👉 Los españoles hemos pasado una etapa que nos ha generado mucha desconfianza.  📺 @begonavillacis ""Pero yo les digo que, cuando se hayan vacunado a las personas de riesgo y haya una campaña de vacunación, me vacunaré junto con toda mi familia"" #LaHoraVillacís  https://t.co/rYY4H4AjZj","negative","negative","neutral"
"1343221010359840768","ciudadanos","🎄 Con la campaña #ComparteAndalucía invitamos a los ciudadanos a mostrar nuestra región durante estas fiestas.  📻 @JuanMarin_Cs ""Queremos mantener viva la ilusión de los viajeros por nuestra tierra para que vuelvan a ella cuando acabe la pandemia"" @GenteViajeraOCR  https://t.co/cx9lkeSPq1","positive","neutral","positive"
"1343220968328716288","ciudadanos","🚨 No podemos abandonar el turismo, es esencial para la economía española.  ✅ La @AndaluciaJunta está trabajando en la pronta recuperación de este sector.  📻 @JuanMarin_Cs ""El turismo nos ayudará a salir de esta crisis por su capacidad de resiliencia"" @GenteViajeraOCR  https://t.co/mfXLyUDiHl","negative","neutral","positive"
"1343220887659667456","ciudadanos","📻 ¿Te perdiste la entrevista de @JuanMarin_Cs esta mañana en el programa @GenteViajeraOCR de @OndaCero_es?  👉 ¡Te dejamos un resumen con lo más destacado a continuación!  https://t.co/5mDVeUPdfE","positive","neutral","neutral"
"1343163622336376833","ciudadanos","❌ Illa apoya los pactos con Podemos ❌ Ábalos quiere 'aliviar tensiones' con separatistas ❌ Iceta descalifica a la Fiscalía...  ‼️ ¡Dejen de erosionar el Estado de Derecho!  📡 @carrizosacarlos ""Evidencian la intención del PSOE de pactar un tripartito en Cataluña"" #ActualidadCs  https://t.co/4gZHdqdesc","positive","negative","negative"
"1343159600498020352","ciudadanos","🇪🇸 Es el primer día de vacunación contra el #COVID19 en España.  📡 @carrizosacarlos ""Es un momento de esperanza para todos los españoles para superar esta pandemia"" #ActualidadCs  😷 Sigamos siendo responsables, la vacuna no nos exime de tomar todas las precauciones.  https://t.co/yXkvUQ2Wy1","positive","neutral","positive"
"1343158768046141442","ciudadanos","🧸 Hoy hemos donado en la central de @CruzRojaEsp en Barcelona los juguetes recogidos por @jovenesCs.  📡 @carrizosacarlos ""Estamos orgullosos de la solidaridad de miles de voluntarios españoles que reparten alimentos y mascarillas para aquellos que lo necesitan"" #ActualidadCs  https://t.co/v5ETUB98wc","positive","neutral","positive"
"1343151441012252677","ciudadanos","🎄🧸 @carrizosacarlos ha entregado en @CruzRojaEsp los juguetes recogidos en las sedes de @CiutadansCs para que ningún niño se quede sin regalos estas navidades.  📡 ¡Síguelo #EnDirecto!  https://t.co/zH5C0XBetN","positive","neutral","positive"
"1343132040796004352","ciudadanos","☕️ ¡Buenos días y #FelizDomingo!  🍊 @Ciutadans ha sido el único dique de contención del separatismo.  🖋️ ""Iceta nunca está cuando se le espera en defensa de los principios constitucionales""  🗞️ Lee aquí la entrevista de @carrizosacarlos en @elperiodico.  https://t.co/FrhudH1LU8  https://t.co/DrFCwhIsDc","positive","neutral","negative"
"1342836046044811264","ciudadanos","👩‍🍳 En el Día de #SanEsteban no podíamos quedarnos sin disfrutar de los tradicionales canelones.  🍴 @InesArrimadas, @carrizosacarlos, @MarinaBS_Cs, @jordi_canyas y @Nmartinblanco nos cuentan cómo los hacen.  📽 ¡Descúbrelo aquí!  https://t.co/8pRmpshcHO","positive","neutral","neutral"
"1342800499028975616","ciudadanos","🏃‍♀️🏃‍♂️ Los #PresupuestosMadrid2021 ayudarán a mejorar la salud de los madrileños a través del deporte.  ✅ Asegurar la sostenibilidad de nuestro deporte base. ✅ Fomentar el deporte femenino, deportes minoritarios e inclusivos. ✅ Combatir la obesidad infantil.  #MadridEsDeporte  https://t.co/ZZuSF7iw4e","positive","neutral","positive"
"1342769332271636480","ciudadanos","☀ ¡Buenos días y #FelizSábado!  🤦‍♂️ Los tripartitos fueron la antesala de la década de confrontación en Cataluña.  ✅ La solución es dar carpetazo al 'procés' el #14F y gobernar #UnaCataluñaParaTODOS.  🧐 ¡Lee la entrevista de @carrizosacarlos en @abc_es!  https://t.co/xZW7ucYuV8  https://t.co/eFqPxvWjOt","positive","neutral","negative"
"1342548166407823360","ciudadanos","👏 Esta semana @MADRID ha aprobado los #PresupuestosMadrid2021 para hacer frente a la crisis sanitaria y económica.  ✅ Vivienda pública asequible. ✅ Renaturalizar Madrid con el #BosqueMetropolitano   ✅ Impulso de #MadridNuevoNorte y desarrollo del sureste.  https://t.co/Has6auJBIZ","neutral","neutral","positive"
"1342490486955769857","ciudadanos","👩‍💻👨‍💻 Ayer @InesArrimadas y @carrizosacarlos conectaron por videollamada con personas que han tenido un año muy difícil o pasan las Navidades solas.   📽 Testimonios emocionantes que animan a seguir adelante unidos y llenos de esperanza.  ▶️ ¡Dale al play y descúbrelos!  https://t.co/2ZXxIf6dwd","positive","neutral","positive"
"1342439878286577664","ciudadanos","🤦‍♂️ El nacionalismo solo busca derribar a la monarquía, no limpiar las instituciones de corrupción.  📡 @carrizosacarlos ""Laura Borràs tiene la caradura de atribuir conductas poco éticas a la monarquía cuando ella está investigada por dar contratos a sus amiguetes"" #ActualidadCs  https://t.co/YnSUte9sGh","neutral","negative","negative"
"1342438054276050949","ciudadanos","🇪🇸 El discurso del Rey Felipe VI fue propio de un estadista.  ✅ Reivindicó el esfuerzo de todos los españoles para afrontar esta crisis.  📡 @carrizosacarlos ""Nos enorgullece su mención clara a la ética y la moral en todas las instituciones, incluida la Corona"" #ActualidadCs  https://t.co/dSWGmoipZO","positive","neutral","positive"
"1342435282126307329","ciudadanos","👩‍💻👨‍💻 Ayer @InesArrimadas y @CiutadansCs conectaron por videollamada para acompañar a personas que han sufrido esta pandemia de diferentes formas.  📡 @carrizosacarlos ""No debemos olvidar que detrás de las cifras de fallecidos hay personas y familias que sufren"" #ActualidadCs  https://t.co/Bw2Ou3Y7Xi","negative","neutral","negative"
"1342434388408152064","ciudadanos","🎄 Esta Navidad está siendo difícil para muchas familias, autónomos y pymes.   📡 @carrizosacarlos ""Recordamos a los camioneros españoles atrapados en Dover e instamos al Gobierno a gestionar esta situación para agilizar su vuelta a España"" #ActualidadCs  https://t.co/pJ4m1XelcP","neutral","negative","negative"
"1342426118352207872","ciudadanos","📡 @carrizosacarlos ofrece una rueda de prensa desde la sede de Cs en Barcelona para valorar el mensaje de Navidad del Rey.  🔛 ¡Síguelo #EnDirecto con nosotros!  https://t.co/obLwFAeLsK","positive","neutral","neutral"
"1342149105200586752","ciudadanos","🎄 Hoy decimos Feliz Nochebuena y Feliz Navidad...  ⁉️... ¿O deberíamos decir 'Feliz Navidad 1, Feliz Navidad 2, Feliz Navidad 3...'?  🎥 Entérate de por qué en este episodio del #VlogDeMel    https://t.co/KxuSHGipn0","positive","neutral","neutral"
"1342119755164090372","ciudadanos","🚚 Más de mil transportistas españoles se encuentran atrapados en Reino Unido a la espera de una prueba de COVID y no podrán volver para las Fiestas.  👉 Os enviamos a todos nuestra solidaridad y apoyo.  https://t.co/8wmY5i1PPq","positive","negative","negative"
"1342080276508372992","ciudadanos","Esto es el separatismo...  🤯 Desear en Navidad que los jueces y los constitucionalistas ""se ahoguen"".  📺 Y, además, hacerlo en TV3, la tele pública que pagan todos los catalanes.  ❌ Malversación de recursos públicos y odio. En eso se resume.  https://t.co/vFMA2Vhqjk","positive","negative","negative"
"1342048988036530177","ciudadanos","🍊💪 No dejéis de ver estos consejos muy importantes para tener una Feliz Navidad y muy segura.  😷 #Póntela","positive","neutral","positive"
"1341772283661209601","ciudadanos","⚠️ El PSOE y sus socios se han saltado los plazos del Senado para aprobar lo antes posible la Ley Celaá.  📻 @Lroldansu ""Ni siquiera han tenido el respeto de leerse las enmiendas del resto de los partidos"" #EsHerrero  🤦‍♀️ El Gobierno no ha querido escuchar a nadie.  https://t.co/v5mAHfhkIg","positive","negative","negative"
"1341750247429705730","ciudadanos","✅ @MADRID ya cuenta con los #PresupuestosMadrid2021 para enfrentar la crisis sanitaria y económica.  👏 Gracias al trabajo de @CsMadridCiudad, las familias, autónomos y pymes recibirán el apoyo necesario.  🍊 ¡Esto es #PolíticaÚtil!  https://t.co/4s0Ik8UKvw","positive","neutral","positive"
"1341727116442939394","ciudadanos","🍊 @CiutadansCs propone un plan de ayudas directas para autónomos y pymes.  ✅ Es urgente dar soluciones a los sectores más afectados por la pandemia.  📡 @CarrizosaCarlos ""El Gobierno de España se esconde y el de la Generalitat es inútil"" #UnaCataluñaParaTODOS  https://t.co/RdwFPWd3bk","negative","negative","positive"
"1341722912282337282","ciudadanos","❌ La alternativa para Cataluña NO puede ser el tripartito liderado por ERC que quiere Miquel Iceta.  🤚 La solución es dar carpetazo al 'procés' el #14F y gobernar por #UnaCataluñaParaTODOS  📡 @CarrizosaCarlos  https://t.co/f3KS4SRqOH","positive","negative","negative"
"1341717024574156804","ciudadanos","🍊💪 En Cs estamos junto a los hosteleros, autónomos y pymes.  👉 Hoy @CarrizosaCarlos se ha reunido con ellos en Palamós.  🔛 Sigue #EnDirecto sus declaraciones tras el encuentro.  https://t.co/xxv1EhIiCj","positive","neutral","positive"
"1341690438525304832","ciudadanos","🤚 La lucha de #STOPLeyCelaá es una cuestión de libertad.  👉 Las familias tienen derecho a escoger el colegio en el que se educan sus hijos: son sus hijos, NO del Estado.  🏛 @Lroldansu ""Vetamos esta ley por sectaria e iremos al tribunal constitucional si se aprueba""  https://t.co/hEy09gkVDW","negative","neutral","positive"
"1341688338508615680","ciudadanos","🔙 En Cataluña llevan décadas atropellando el derecho de las familias a educar a sus hijos también en español.  ⚖️ La Justicia dicta que debe ser lengua vehicular.  🏛 @Lroldansu ""Ustedes hoy pretenden convertir ese abuso en ley orgánica"" #STOPLeyCelaá  https://t.co/zMpbkIV3AK","positive","negative","negative"
"1341686596844756993","ciudadanos","🤚 Hoy decimos con fuerza en el @Senadoesp: #STOPLeyCelaá.  🏛 @Lroldansu ha defendido el veto de Cs a esta ley.  👉 A continuación te dejamos un resumen de su intervención.  https://t.co/4R7FI8gCAA","positive","neutral","neutral"
"1341431788200218625","ciudadanos","❌ Sánchez ya NO puede sacudirse la responsabilidad...  🤨 ¡Explique por qué tarda tanto en tomar decisiones!  ⁉ ¿Qué medidas tomará el Gobierno para atajar la propagación de la nueva cepa del #COVID19 en España?  🏛 ¡Cs exige su comparecencia en el @Congreso_Es!  https://t.co/oX4ydIwPee","neutral","negative","negative"
"1341403985186590721","ciudadanos","En el día de #LoteríaDeNavidad2020, @CiutadansCs y @CarrizosaCarlos tienen la vista puesta en el 14-2-21.  ✅ El próximo #14F podemos ganar todos abriendo una nueva etapa en Cataluña.  https://t.co/N4K3Sa3yHm","positive","neutral","positive"
"1341361874663862272","ciudadanos","🍊💪 Lo 36 diputados de @CiutadansCs han sido los que han presentado más propuestas en el Parlament.  🏛 @CarrizosaCarlos ""Hemos buscado mejorar la vida de los catalanes con una visión muy cercana al ciudadano"" #ActualidadCs  https://t.co/DVHYZM8mpA","positive","neutral","positive"
"1341359088467369985","ciudadanos","🚨 El PSC prepara un tripartito liderado por ERC tras las elecciones del #14F.  📡 @CarrizosaCarlos ""La única alternativa constitucionalista para Cataluña es @CiutadansCs"" #ActualidadCs  🗳 Hagamos posible un cambio saliendo a votar.  https://t.co/GQKbeswGhr","negative","neutral","positive"
"1341357414977859587","ciudadanos","🍊 @CiutadansCs ha parado todas las iniciativas ilegales del separatismo en el Parlament.  👉 Por nuestra denuncia, Torra fue inhabilitado.  📡 @CarrizosaCarlos ""Se acabaron los abusos del pasado"" #ActualidadCs  https://t.co/LJJ7tobF4B","neutral","negative","positive"
"1341321610536644608","ciudadanos","🤯 La justicia lo ha confirmado.  🚨 Podemos se inventó una acusación de acoso sexual para despedir al abogado que investigaba las finanzas del partido.  ❌ Ahora desde el Congreso bloquean comparencias e investigaciones junto al PSOE.   🗞  https://t.co/NpPXIujkv0  https://t.co/s0mOXWIgFZ","positive","negative","negative"
"1341297064999874560","ciudadanos","🎄 ¿Imagináis si a todos nos toca la #loteriadenavidad2020?  ✅ Tenemos una propuesta para que sea así.  👉 Que el dinero no repartido porque los décimos no se vendieron se invierta en investigación e innovación.  👩‍🔬 Con ciencia frenamos el #COVID19 y ganamos todos #SorteoNavidad  https://t.co/noW1dlE56T","positive","neutral","positive"
"1341084052229636097","ciudadanos","✅ Muchos españoles no verán en estas fiestas a sus familiares porque tienen ganas de verlos muchos años más.  👉 Tenemos que ser prudentes.  🎄 @InesArrimadas ""A pesar de las circunstancias, deseo a todos unas felices fiestas y un próspero año 2021"" #ÁrbolTribandera  https://t.co/fu51VY53no","positive","neutral","positive"
"1341082617693802499","ciudadanos","🎄 El #ÁrbolTribandera que tenemos en nuestra sede es el símbolo del proyecto común que queremos para España.  ❌ No queremos 17 navidades diferentes.  🎄 @InesArrimadas ""El Gobierno de España debe liderar un plan para todos y una respuesta a la pandemia"" #ÁrbolTribandera  https://t.co/BU3tcO7gR1","negative","neutral","neutral"
"1341081548137897984","ciudadanos","🗳 Hoy se ha disuelto el Parlament de Cataluña y el #14F tendremos unas nuevas elecciones.  💪 Tenemos una gran oportunidad de acabar con el 'procés' y abrir una nueva etapa de convivencia.  🎄 @InesArrimadas ""Nuestro apoyo a los compañeros @CiutandansCs"" #ÁrbolTribandera  https://t.co/6w5yGdtg8j","positive","neutral","positive"
"1341077889480060939","ciudadanos","🔛 @InesArrimadas desvela una sorpresa desde la sede nacional de Cs.  🎄 Un #ÁrbolTribandera para felicitar las fiestas a todos los españoles y desear un futuro de unión y concordia   📹 Síguelo #EnDirecto  https://t.co/RwqDkNlGOJ","positive","neutral","neutral"
"1341055881887277057","ciudadanos","🔙 Torra cumplió su profecía de ""Yo no vine aquí a gestionar una autonomía"".  🤦‍♂️ El referéndum ilegal y la declaración de independencia han sido la hoja de ruta del Govern.  📻 @carrizosacarlos ""El #14F tenemos una oportunidad para desalojar al separatismo del poder"" #EsHerrero  https://t.co/Jbi8KmHwEC","neutral","negative","negative"
"1341005412460617728","ciudadanos","✅ Hace falta en España una ley de cuidados paliativos.  📺 @InesArrimadas ""La #LeydeEutanasia no es sustitutiva, serían complementarias"" #ArrimadasResponde  👉 La mejor solución es un proceso garantista para tomar decisiones libremente.  https://t.co/OjgkKGooSk","negative","neutral","positive"
"1341004653685837826","ciudadanos","👉 El Gobierno debe rectificar la #LeyCelaá y reforzar la Alta Inspección Educativa.  📺 @InesArrimadas ""Desde hace décadas el bipartidismo abandona a los ciudadanos que quieren educar a sus hijos también en español"" #ArrimadasResponde  ✅ Respeten las sentencias judiciales.  https://t.co/432yEpWOfs","positive","negative","negative"
"1341001996099313665","ciudadanos","🔴 Es evidente que el PSOE quiere un tripartito en Cataluña.  🔙 @InesArrimadas ""De lo que digan ellos no nos podemos creer ni la mitad"" #ArrimadasResponde  ❌ Ya hicieron un tripartito con independentistas y ahora quieren otro.  https://t.co/OXsc0RYpWk","positive","negative","negative"
"1340998950380302340","ciudadanos","🍊 Cs consiguió algo que nunca se había logrado.  🌍 En todo el mundo explicamos que la mayoría de los catalanes NO quieren la independencia.  🗳 @InesArrimadas ""Ahora toca el siguiente paso: gobernar y sacar al separatismo"" #ArrimadasResponde  https://t.co/5dMPZfAeIN","positive","neutral","positive"
"1340993616848826368","ciudadanos","⁉️ ¿Para qué sirvió negociar con el PSOE los presupuestos?  👉 Para frenar impuestos y locuras podemitas. 👉 Para desenmascarar a Pedro Sánchez: quiso a Bildu y ERC.  📺 @InesArrimadas en #ArrimadasResponde  https://t.co/T26vh1STBb","positive","negative","neutral"
"1340993266741862400","ciudadanos","🎄 Esta Navidad @InesArrimadas se quedará en casa con su hijo Álex y Xavi.  👉 ""Seremos prudentes y no haremos ninguna cena"".  📺 ""La situación de la pandemia así lo requiere"" #ArrimadasResponde  https://t.co/phhhXZHclD","positive","neutral","neutral"
"1340992259089690627","ciudadanos","🔛 No te pierdas #EnDirecto el encuentro #ArrimadasResponde, organizado por @elmundoes.  📡 Síguelo también por aquí:  https://t.co/mXPKHZOdET  https://t.co/poqYhtfFjR","positive","neutral","neutral"
"1340982992806789120","ciudadanos","✅ Tenemos que abrir una nueva era en Cataluña.  👉 Que acabe la corrupción política. 👉 Que prime la convivencia.  🎄 @MelisaRguezH ""Hoy en Madrid inauguramos un árbol de Navidad con el corazón tribandera de Cataluña junto al del resto de CCAA"" #ActualidadCs  https://t.co/PS2nz3PiEw","positive","neutral","positive"
"1340981869727391744","ciudadanos","⚖️ Necesitamos una #JusticiaIndependiente en la que los jueces elijan a los jueces.  🇪🇸 @MelisaRguezH ""Todos los ciudadanos deben ser iguales ante la ley"" #ActualidadCs  🤚 ¡Basta de que Iglesias y Sánchez mangoneen el CGPJ!  https://t.co/nwafYAzsOM","positive","neutral","negative"
"1340981487810830336","ciudadanos","🎁 Proponemos que el dinero de todos los décimos de lotería no vendidos que no se repartan mañana sea invertido en ciencia.  👩🏽‍🔬 @MelisaRguezH ""Es indispensable la investigación ahora y siempre"" #ActualidadCs  https://t.co/DP3pYR0Zfd","positive","neutral","positive"
